-0.00001	-0.00300	1.00000
0.00122	-0.00248	1.00000
0.01158	-0.01623	0.99992
-0.00094	-0.00229	1.00000
-0.00006	-0.00195	1.00000
0.00157	-0.00259	1.00000
-0.00816	-0.00209	0.99999
0.17177	-1.67166	-1.51477
-1.62871	-0.72445	-1.63486
0.01875	-0.00147	0.99993
