-0.00001	-0.00300	1.00000
0.00122	-0.00248	1.00000
0.04835	0.05135	0.99899
-0.00094	-0.00229	1.00000
-0.00006	-0.00195	1.00000
0.04015	0.00268	0.99967
-0.04261	-0.00571	0.99963
0.00026	-0.00232	1.00000
-0.00066	-0.01722	0.99994
-0.06087	0.00213	0.99925
