0.00349	-0.00360	0.99999
0.00269	-0.00345	1.00000
-0.58019	-0.38876	0.78583
-0.00094	-0.00229	1.00000
0.00318	-0.00285	1.00000
0.22031	-0.01374	0.98907
-0.07614	-0.51550	0.90905
0.00257	-0.00297	1.00000
0.00309	0.58311	0.87474
-0.22491	0.05713	0.98778
