-0.40036	-0.42414	0.87466
-0.57657	-0.90537	0.17611
-0.38418	-0.56358	0.80068
0.06821	-0.44975	0.93728
1.27020	-1.98244	-0.37004
-2.28801	-1.42797	-0.90689
-0.39296	-0.00281	0.95722
-0.80435	0.22854	0.62551
0.41220	-0.12274	0.94595
-0.39980	-0.48007	0.84673
