0.00604	-0.00372	0.99999
-0.04222	0.01318	0.99961
-0.31481	0.01241	0.97523
-0.14791	0.02744	0.99522
-0.00965	0.01674	0.99992
1.75027	-1.52745	-0.44729
-0.07364	-0.15941	0.99336
-0.04970	-0.01259	0.99947
0.66737	-1.14823	-0.54459
0.00488	0.01337	0.99996
