0.01377	0.00969	1.00000
0.00250	0.00661	1.00000
0.00055	0.08876	0.99999
0.04274	-0.14197	0.99992
-0.00015	0.06956	1.00000
0.06402	0.10281	0.99996
0.00232	0.00000	1.00000
-0.04744	-0.07489	0.99999
-1.00000	-1.00000	0.45465
-0.01649	0.07320	0.99999
