2.00000	2.00000	0.12367
2.50000	-1.00000	0.11353
-1.74762	-0.50000	-0.04899
-0.50000	2.50000	0.03310
0.50000	-2.50000	0.03310
-2.76432	-2.50000	0.06982
-1.50000	-2.50000	0.09394
3.00000	0.00000	0.04579
0.50000	0.50000	0.95885
0.00000	-1.00000	0.84147
